Mod:Item:MetaData, Localized Name
nuclearcraft:depleted_fuel_plutonium:5, 枯竭低密度氧化钚-241燃料
nuclearcraft:depleted_fuel_plutonium:6, 枯竭高密度钚-241燃料
nuclearcraft:depleted_fuel_plutonium:7, 枯竭高密度氧化钚-241燃料
nuclearcraft:depleted_fuel_mixed_oxide:0, 枯竭MOX-239燃料
nuclearcraft:depleted_fuel_mixed_oxide:1, 枯竭MOX-241燃料
nuclearcraft:depleted_fuel_americium:0, 枯竭低密度镅-242燃料
nuclearcraft:depleted_fuel_americium:1, 枯竭高密度氧化镅-242燃料
nuclearcraft:depleted_fuel_americium:2, 枯竭高密度镅-242燃料
nuclearcraft:depleted_fuel_americium:3, 枯竭高密度氧化镅-242 燃料
nuclearcraft:depleted_fuel_curium:0, 枯竭低密度锔-243燃料
nuclearcraft:depleted_fuel_curium:1, 枯竭低密度氧化锔-243燃料
nuclearcraft:depleted_fuel_curium:2, 枯竭高密度锔-243燃料
nuclearcraft:depleted_fuel_curium:3, 枯竭高密度氧化锔-243燃料
nuclearcraft:depleted_fuel_curium:4, 枯竭低密度锔-245燃料
nuclearcraft:depleted_fuel_curium:5, 枯竭低密度氧化锔-245燃料
nuclearcraft:depleted_fuel_curium:6, 枯竭高密度锔-245燃料
nuclearcraft:depleted_fuel_curium:7, 枯竭高密度氧化锔-245燃料
nuclearcraft:depleted_fuel_curium:8, 枯竭低密度锔-247燃料
nuclearcraft:depleted_fuel_curium:9, 枯竭低密度氧化锔-247燃料
nuclearcraft:depleted_fuel_curium:10, 枯竭高密度锔-247燃料
nuclearcraft:depleted_fuel_curium:11, 枯竭高密度氧化锔-247燃料
nuclearcraft:depleted_fuel_berkelium:0, 枯竭低密度锫-248燃料
nuclearcraft:depleted_fuel_berkelium:1, 枯竭低密度氧化锫-248燃料
nuclearcraft:depleted_fuel_berkelium:2, 枯竭高密度锫-248燃料
nuclearcraft:depleted_fuel_berkelium:3, 枯竭高密度氧化锫-248燃料
nuclearcraft:depleted_fuel_californium:0, 枯竭低密度锎-249燃料
nuclearcraft:depleted_fuel_californium:1, 枯竭低密度氧化锎-249燃料
nuclearcraft:depleted_fuel_californium:2, 枯竭高密度锎-249燃料
nuclearcraft:depleted_fuel_californium:3, 枯竭高密度氧化锎-249燃料
nuclearcraft:depleted_fuel_californium:4, 枯竭低密度锎-251燃料
nuclearcraft:depleted_fuel_californium:5, 枯竭低密度氧化锎-251燃料
nuclearcraft:depleted_fuel_californium:6, 枯竭高密度锎-251燃料
nuclearcraft:depleted_fuel_californium:7, 枯竭高密度氧化锎-251燃料
nuclearcraft:depleted_fuel_ic2:0, 枯竭铀核燃料
nuclearcraft:depleted_fuel_ic2:1, 枯竭MOX核燃料
nuclearcraft:boron:0, 硼-10
nuclearcraft:boron:1, 小撮硼-10
nuclearcraft:boron:2, 硼-11
nuclearcraft:boron:3, 小撮硼-11
nuclearcraft:lithium:0, 锂-6
nuclearcraft:lithium:1, 小撮锂-6
nuclearcraft:lithium:2, 锂-7
nuclearcraft:lithium:3, 小撮锂-7
nuclearcraft:lithium_ion_cell, 锂离子电池
nuclearcraft:geiger_counter, 盖革计数器
nuclearcraft:rad_shielding:0, 轻型辐射屏蔽板
nuclearcraft:rad_shielding:1, 中型辐射屏蔽板
nuclearcraft:rad_shielding:2, 重型辐射屏蔽板
nuclearcraft:radiation_badge, 辐射徽章
nuclearcraft:radaway, 辐射宁
nuclearcraft:radaway_slow, 缓效辐射宁
nuclearcraft:rad_x, Rad-X
nuclearcraft:portable_ender_chest, 便携式末影箱
nuclearcraft:dominos, 多米诺的大餐
nuclearcraft:flour, 面粉
nuclearcraft:graham_cracker, 全麦饼干
nuclearcraft:roasted_cocoa_beans, 烤可可豆
nuclearcraft:ground_cocoa_nibs, 碎可可
nuclearcraft:cocoa_butter, 固化可可脂
nuclearcraft:cocoa_solids, 可可粉
nuclearcraft:unsweetened_chocolate, 无糖巧克力
nuclearcraft:dark_chocolate, 黑巧克力
nuclearcraft:milk_chocolate, 牛奶巧克力
nuclearcraft:gelatin, 明胶
nuclearcraft:marshmallow, 棉花糖
nuclearcraft:smore, 饼干夹烤棉花糖
nuclearcraft:moresmore, 多层饼干夹烤棉花糖
nuclearcraft:foursmore, 四重饼干夹烤棉花糖
nuclearcraft:record_wanderer, 唱片
nuclearcraft:record_end_of_the_world, 唱片
nuclearcraft:record_money_for_nothing, 唱片
nuclearcraft:record_hyperspace, 唱片
nuclearcraft:sword_boron, 硼剑
nuclearcraft:pickaxe_boron, 硼镐
nuclearcraft:shovel_boron, 硼锹
nuclearcraft:axe_boron, 硼斧
nuclearcraft:hoe_boron, 硼锄
nuclearcraft:spaxelhoe_boron, 硼镐尖斧
nuclearcraft:sword_tough, 高强合金剑
nuclearcraft:pickaxe_tough, 高强合金镐
nuclearcraft:shovel_tough, 高强合金锹
nuclearcraft:axe_tough, 高强合金斧
nuclearcraft:hoe_tough, 高强合金锄
nuclearcraft:spaxelhoe_tough, 高强合金镐尖斧
nuclearcraft:sword_hard_carbon, 硬碳剑
nuclearcraft:pickaxe_hard_carbon, 硬碳镐
nuclearcraft:shovel_hard_carbon, 硬碳锹
nuclearcraft:axe_hard_carbon, 硬碳斧
nuclearcraft:hoe_hard_carbon, 硬碳锄
nuclearcraft:spaxelhoe_hard_carbon, 硬碳镐尖斧
nuclearcraft:sword_boron_nitride, 氮化硼剑
nuclearcraft:pickaxe_boron_nitride, 氮化硼镐
nuclearcraft:shovel_boron_nitride, 氮化硼锹
nuclearcraft:axe_boron_nitride, 氮化硼斧
nuclearcraft:hoe_boron_nitride, 氮化硼锄
nuclearcraft:spaxelhoe_boron_nitride, 氮化硼镐尖斧
nuclearcraft:helm_boron, 硼头盔
nuclearcraft:chest_boron, 硼胸甲
nuclearcraft:legs_boron, 硼护腿
nuclearcraft:boots_boron, 硼靴子
nuclearcraft:helm_tough, 高强合金头盔
nuclearcraft:chest_tough, 高强合金胸甲
nuclearcraft:legs_tough, 高强合金护腿
nuclearcraft:boots_tough, 高强合金靴子
nuclearcraft:helm_hard_carbon, 硬碳头盔
nuclearcraft:chest_hard_carbon, 硬碳胸甲
nuclearcraft:legs_hard_carbon, 硬碳护腿
nuclearcraft:boots_hard_carbon, 硬碳靴子
nuclearcraft:helm_boron_nitride, 氮化硼头盔
nuclearcraft:chest_boron_nitride, 氮化硼胸甲
nuclearcraft:legs_boron_nitride, 氮化硼护腿
nuclearcraft:boots_boron_nitride, 氮化硼靴子
nuclearcraft:helm_hazmat, 防护服头套
nuclearcraft:chest_hazmat, 防护服上衣
nuclearcraft:legs_hazmat, 防护服裤子
nuclearcraft:boots_hazmat, 防护服靴子
nuclearcraft:fluid_oxygen, 氧气
nuclearcraft:fluid_hydrogen, 氢
nuclearcraft:fluid_deuterium, 氘
nuclearcraft:fluid_tritium, 氚
nuclearcraft:fluid_helium3, 氦-3
nuclearcraft:fluid_helium, 氦气
nuclearcraft:fluid_boron, 熔融硼
nuclearcraft:fluid_boron10, 熔融硼-10
nuclearcraft:fluid_boron11, 熔融硼-11
nuclearcraft:fluid_lithium, 熔融锂
nuclearcraft:fluid_lithium6, 熔融锂-6
nuclearcraft:fluid_lithium7, 熔融锂-7
nuclearcraft:fluid_ferroboron, 熔融硼铁合金
nuclearcraft:fluid_tough, 熔融高强合金
nuclearcraft:fluid_hard_carbon, 熔融硬碳
nuclearcraft:fluid_beryllium, 熔融铍
nuclearcraft:fluid_manganese, 熔融锰
nuclearcraft:fluid_manganese_dioxide, 熔融二氧化锰
nuclearcraft:fluid_sulfur, 熔融硫
nuclearcraft:fluid_arsenic, 熔融砷
nuclearcraft:fluid_liquidhelium, 液氦
nuclearcraft:fluid_liquid_nitrogen, 液氮
nuclearcraft:fluid_plasma, 等离子体
nuclearcraft:fluid_neutron, 中子流体
nuclearcraft:fluid_ethanol, 乙醇
nuclearcraft:fluid_methanol, 甲醇
nuclearcraft:fluid_radaway, 辐射宁流体
nuclearcraft:fluid_radaway_slow, 缓效辐射宁流体
nuclearcraft:fluid_nitrogen, 氮气
nuclearcraft:fluid_fluorine, 氟
nuclearcraft:fluid_carbon_dioxide, 二氧化碳
nuclearcraft:fluid_carbon_monoxide, 一氧化碳
nuclearcraft:fluid_ethene, 乙烯
nuclearcraft:fluid_fluoromethane, 氟代甲烷
nuclearcraft:fluid_ammonia, 氨
nuclearcraft:fluid_oxygen_difluoride, 二氟化氧
nuclearcraft:fluid_diborane, 乙硼烷
nuclearcraft:fluid_sulfur_dioxide, 二氧化硫
nuclearcraft:fluid_sulfur_trioxide, 三氧化硫
nuclearcraft:fluid_hydrofluoric_acid, 氢氟酸
nuclearcraft:fluid_boric_acid, 硼酸
nuclearcraft:fluid_sulfuric_acid, 硫酸
nuclearcraft:fluid_boron_nitride_solution, 氮化硼溶液
nuclearcraft:fluid_fluorite_water, 氟化钙溶液
nuclearcraft:fluid_calcium_sulfate_solution, 硫酸钙溶液
nuclearcraft:fluid_sodium_fluoride_solution, 氟化钠溶液
nuclearcraft:fluid_potassium_fluoride_solution, 氟化钾溶液
nuclearcraft:fluid_sodium_hydroxide_solution, 氢氧化钠溶液
nuclearcraft:fluid_potassium_hydroxide_solution, 氢氧化钾溶液
nuclearcraft:fluid_borax_solution, 硼砂溶液
nuclearcraft:fluid_corium, 堆芯熔融物
nuclearcraft:fluid_chocolate_liquor, 可可浆
nuclearcraft:fluid_cocoa_butter, 可可脂
nuclearcraft:fluid_unsweetened_chocolate, 熔融无糖巧克力
nuclearcraft:fluid_dark_chocolate, 熔融黑巧克力
nuclearcraft:fluid_milk_chocolate, 熔融牛奶巧克力
nuclearcraft:fluid_sugar, 熔融糖
nuclearcraft:fluid_gelatin, 熔融明胶
nuclearcraft:fluid_hydrated_gelatin, 水合明胶
nuclearcraft:fluid_marshmallow, 液态棉花糖
nuclearcraft:fluid_milk, 牛奶
nuclearcraft:fluid_lif, 熔融氟化锂
nuclearcraft:fluid_bef2, 熔融氟化铍
nuclearcraft:fluid_flibe, 熔融氟锂铍盐混合物
nuclearcraft:fluid_naoh, 熔融氢氧化钠
nuclearcraft:fluid_koh, 熔融氢氧化钾
nuclearcraft:fluid_high_pressure_steam, 高压蒸汽
nuclearcraft:fluid_exhaust_steam, 废蒸汽
nuclearcraft:fluid_low_pressure_steam, 低压蒸汽
nuclearcraft:fluid_low_quality_steam, 低质蒸汽
nuclearcraft:fluid_preheated_water, 预热水
nuclearcraft:fluid_condensate_water, 冷凝水
nuclearcraft:fluid_sodium, 熔融钠
nuclearcraft:fluid_potassium, 熔融钾
nuclearcraft:fluid_nak, 共晶钠钾合金
nuclearcraft:fluid_nak_hot, 热共晶钠钾合金
nuclearcraft:fluid_bas, 熔融砷化硼
nuclearcraft:fluid_sic_vapor, 碳化硅蒸气
nuclearcraft:fluid_alugentum, 熔融银铝矿
nuclearcraft:fluid_alumina, 熔融氧化铝
nuclearcraft:fluid_aluminum, 熔融铝
nuclearcraft:fluid_silver, 熔融银
packagedauto:packager, 打包机
packagedauto:encoder, 打包合成编码器
packagedauto:unpackager, 解包机
packagedauto:packager_extension, 打包机扩展
packagedauto:recipe_holder, 样板包储存器
packagedauto:package, 样板包
packagedauto:package_component, 打包组件
packagedauto:me_package_component, ME 打包组件
rustic:olive_oil, 橄榄油
rustic:ironberry_juice, 铁树莓汁
rustic:wildberry_juice, 野莓果汁
rustic:grape_juice, 葡萄汁
rustic:apple_juice, 苹果汁
rustic:ale_wort, 麦芽汁
rustic:honey, 蜂蜜
rustic:stone_pillar, 石柱
rustic:andesite_pillar, 安山岩柱
rustic:diorite_pillar, 闪长岩柱
rustic:granite_pillar, 花岗岩柱
rustic:slate_pillar, 板岩柱
rustic:chain, 铁链
rustic:candle, 铁蜡烛
rustic:candle_lever, 铁蜡烛拉杆
rustic:chandelier, 铁环形吊灯
rustic:chain_gold, 金链
rustic:candle_gold, 金蜡烛
rustic:candle_lever_gold, 金蜡烛拉杆
rustic:chandelier_gold, 金环形吊灯
rustic:chain_silver, 银链
rustic:candle_silver, 银蜡烛
rustic:candle_lever_silver, 银蜡烛拉杆
rustic:chandelier_silver, 银环形吊灯
rustic:beehive, 蜂窝
rustic:apiary, 蜂房
rustic:slate, 板岩
rustic:slate_roof, 板岩屋顶
rustic:slate_tile, 板岩瓦块
rustic:slate_brick, 板岩砖
rustic:slate_chiseled, 精雕板岩
rustic:stairs_slate_roof, 板岩屋顶楼梯
rustic:slate_roof_slab_item, 板岩屋顶台阶
rustic:stairs_slate_brick, 板岩砖楼梯
rustic:slate_brick_slab_item, 板岩砖台阶
rustic:clay_wall, 粘土框墙
rustic:clay_wall_cross, 交叉粘土框墙
rustic:clay_wall_diag, 对角粘土框墙
rustic:chair_oak, 橡木椅子
rustic:chair_big_oak, 深色橡木椅子
rustic:chair_birch, 白桦木椅子
rustic:chair_spruce, 云杉木椅子
rustic:chair_acacia, 金合欢木椅子
rustic:chair_jungle, 丛林木椅子
rustic:chair_olive, 橄榄木椅子
rustic:chair_ironwood, 铁树椅子
rustic:table_oak, 橡木桌子
rustic:table_big_oak, 深色橡木桌子
rustic:table_birch, 白桦木桌子
rustic:table_spruce, 云杉木桌子
rustic:table_acacia, 金合欢木桌子
rustic:table_jungle, 丛林木桌子
rustic:table_olive, 橄榄木桌子
rustic:table_ironwood, 铁树桌子
rustic:vase, 陶罐
rustic:barrel, 木桶
rustic:iron_lattice, 铁格栏
rustic:iron_lantern, 铁灯笼
rustic:golden_lantern, 金灯笼
rustic:silver_lantern, 银灯笼
rustic:painted_wood_white, 白色彩绘木板
rustic:painted_wood_orange, 橙色彩绘木板
rustic:painted_wood_magenta, 品红色彩绘木板
rustic:painted_wood_light_blue, 淡蓝色彩绘木板
rustic:painted_wood_yellow, 黄色彩绘木板
rustic:painted_wood_lime, 黄绿色彩绘木板
rustic:painted_wood_pink, 粉红色彩绘木板
rustic:painted_wood_gray, 灰色彩绘木板
rustic:painted_wood_silver, 淡灰色彩绘木板
rustic:painted_wood_cyan, 青色彩绘木板
rustic:painted_wood_purple, 紫色彩绘木板
rustic:painted_wood_blue, 蓝色彩绘木板
rustic:painted_wood_brown, 棕色彩绘木板
rustic:painted_wood_green, 绿色彩绘木板
rustic:painted_wood_red, 红色彩绘木板
rustic:painted_wood_black, 黑色彩绘木板
rustic:gargoyle, 石像鬼雕塑
rustic:cabinet, 柜子
rustic:liquid_barrel, 储液木桶
rustic:fertile_soil, 沃土
rustic:planks:0, 橄榄木木板
rustic:planks:1, 铁树木板
rustic:log:0, 橄榄树原木
rustic:log:1, 铁树原木
rustic:leaves:0, 橄榄树树叶
rustic:leaves:1, 铁树树叶
rustic:sapling:0, 橄榄树树苗
rustic:sapling:1, 铁树树苗
rustic:crushing_tub, 压榨木盆
rustic:evaporating_basin, 蒸发皿
rustic:fence_olive, 橄榄木栅栏
rustic:fence_ironwood, 铁树栅栏
rustic:fence_gate_olive, 橄榄木栅栏门
rustic:fence_gate_ironwood, 铁树栅栏门
rustic:olive_slab_item, 橄榄木台阶
rustic:ironwood_slab_item, 铁树台阶
rustic:stairs_olive, 橄榄木楼梯
rustic:stairs_ironwood, 铁树楼梯
rustic:condenser, 炼金冷凝器
rustic:retort, 炼金蒸馏器
rustic:condenser_advanced, 高级炼金冷凝器
rustic:retort_advanced, 高级炼金蒸馏器
rustic:crop_stake, 栽培木桩
rustic:wildberry_bush, 野莓灌木
rustic:rope, 绳子
rustic:grape_stem, 葡萄种子
rustic:brewing_barrel, 酿造桶
rustic:apple_seeds, 苹果籽
rustic:sapling_apple, 苹果树苗
rustic:leaves_apple, 苹果树叶
rustic:olive_door, 橄榄木门
rustic:ironwood_door, 铁树门
rustic:lantern_wood, 木灯笼
rustic:aloe_vera, 芦荟
rustic:blood_orchid, 血兰花
rustic:chamomile, 黄春菊
rustic:cohosh, 升麻
rustic:deathstalk_mushroom, 死亡菇
rustic:horsetail, 马尾草
rustic:mooncap_mushroom, 月盖菇
rustic:wind_thistle, 风蓟
rustic:cloudsbluff, 飘云花
rustic:core_root, 地核根
rustic:ginseng, 人参根
rustic:marsh_mallow, 蜀葵根
rustic:book, 年历通书
rustic:bee, 蜜蜂
rustic:honeycomb, 蜂巢
rustic:beeswax, 蜂蜡
rustic:tallow, 油脂
rustic:olives, 橄榄
rustic:ironberries, 铁树莓
rustic:fluid_bottle, 瓶装%s
rustic:dust_tiny_iron, 铁屑
rustic:elixir, item.rustic.elixir.name
rustic:tomato, 番茄
rustic:tomato_seeds, 番茄种子
rustic:chili_pepper, 红辣椒
rustic:chili_pepper_seeds, 辣椒种子
rustic:wildberries, 野莓果
rustic:grapes, 葡萄
thermaldynamics:duct_0:0, 铅石能量管道
thermaldynamics:duct_0:1, 硬化能量管道
thermaldynamics:duct_0:2, 红石能量管道
thermaldynamics:duct_0:3, 信素能量管道
thermaldynamics:duct_0:4, 谐振能量管道
thermaldynamics:duct_0:5, 凛冰固化能量管道
thermaldynamics:duct_0:6, 红石能量管道（空）
thermaldynamics:duct_0:7, 信素能量管道（空）
thermaldynamics:duct_0:8, 谐振能量管道（空）
thermaldynamics:duct_0:9, 凛冰固化能量管道（空）
thermaldynamics:duct_16:0, 约束流体管道
thermaldynamics:duct_16:1, 不透明约束流体管道
thermaldynamics:duct_16:2, 硬化流体管道
thermaldynamics:duct_16:3, 不透明硬化流体管道
thermaldynamics:duct_16:4, 信素流体管道
thermaldynamics:duct_16:5, 不透明信素流体管道
thermaldynamics:duct_16:6, 极速层流流体管道
thermaldynamics:duct_16:7, 不透明极速层流流体管道
thermaldynamics:duct_32:0, 真空基础物品管道
thermaldynamics:duct_32:0, 致密基础物品管道
thermaldynamics:duct_32:0, 基础物品管道
thermaldynamics:duct_32:1, 真空不透明基础物品管道
thermaldynamics:duct_32:1, 致密不透明基础物品管道
thermaldynamics:duct_32:1, 不透明基础物品管道
thermaldynamics:duct_32:2, 真空动能物品管道
thermaldynamics:duct_32:2, 致密动能物品管道
thermaldynamics:duct_32:2, 动能物品管道
thermaldynamics:duct_32:3, 真空不透明动能物品管道
thermaldynamics:duct_32:3, 致密不透明动能物品管道
thermaldynamics:duct_32:3, 不透明动能物品管道
thermaldynamics:duct_32:4, 真空信素物品管道
thermaldynamics:duct_32:4, 致密信素物品管道
thermaldynamics:duct_32:4, 信素物品管道
thermaldynamics:duct_32:5, 真空不透明信素物品管道
thermaldynamics:duct_32:5, 致密不透明信素物品管道
thermaldynamics:duct_32:5, 不透明信素物品管道
thermaldynamics:duct_32:6, 真空信素推进物品管道
thermaldynamics:duct_32:6, 致密信素推进物品管道
thermaldynamics:duct_32:6, 信素推进物品管道
thermaldynamics:duct_32:7, 真空不透明信素推进物品管道
thermaldynamics:duct_32:7, 致密不透明信素推进物品管道
thermaldynamics:duct_32:7, 不透明信素推进物品管道
thermaldynamics:duct_48:0, 结构管道
thermaldynamics:duct_64:0, 旅行管道
thermaldynamics:duct_64:1, 远程旅行管道
thermaldynamics:duct_64:2, 远程连接旅行管道
thermaldynamics:duct_64:3, 旅行管道（未处理）
thermaldynamics:servo:0, 伺服器
thermaldynamics:servo:1, 硬化伺服器
thermaldynamics:servo:2, 强化伺服器
thermaldynamics:servo:3, 信素伺服器
thermaldynamics:servo:4, 谐振伺服器
thermaldynamics:filter:0, 过滤器
thermaldynamics:filter:1, 硬化过滤器
thermaldynamics:filter:2, 强化过滤器
thermaldynamics:filter:3, 信素过滤器
thermaldynamics:filter:4, 谐振过滤器
thermaldynamics:retriever:0, 检索器
thermaldynamics:retriever:1, 硬化检索器
thermaldynamics:retriever:2, 强化检索器
thermaldynamics:retriever:3, 信素检索器
thermaldynamics:retriever:4, 谐振检索器
thermaldynamics:relay:0, 红石信号中继器
thermaldynamics:cover:0, 覆盖板：石头
thermaldynamics:cover:0, 覆盖板：花岗岩
thermaldynamics:cover:0, 覆盖板：磨制花岗岩
thermaldynamics:cover:0, 覆盖板：闪长岩
thermaldynamics:cover:0, 覆盖板：磨制闪长岩
thermaldynamics:cover:0, 覆盖板：安山岩
thermaldynamics:cover:0, 覆盖板：磨制安山岩
thermaldynamics:cover:0, 覆盖板：草方块
thermaldynamics:cover:0, 覆盖板：泥土
thermaldynamics:cover:0, 覆盖板：砂土
thermaldynamics:cover:0, 覆盖板：灰化土
thermaldynamics:cover:0, 覆盖板：圆石
thermaldynamics:cover:0, 覆盖板：橡木木板
thermaldynamics:cover:0, 覆盖板：云杉木板
thermaldynamics:cover:0, 覆盖板：白桦木板
thermaldynamics:cover:0, 覆盖板：丛林木板
thermaldynamics:cover:0, 覆盖板：金合欢木板
thermaldynamics:cover:0, 覆盖板：深色橡木木板
thermaldynamics:cover:0, 覆盖板：基岩
thermaldynamics:cover:0, 覆盖板：沙子
thermaldynamics:cover:0, 覆盖板：红沙
thermaldynamics:cover:0, 覆盖板：沙砾
thermaldynamics:cover:0, 覆盖板：金矿石
thermaldynamics:cover:0, 覆盖板：铁矿石
thermaldynamics:cover:0, 覆盖板：煤矿石
thermaldynamics:cover:0, 覆盖板：橡木
thermaldynamics:cover:0, 覆盖板：云杉木
thermaldynamics:cover:0, 覆盖板：白桦木
thermaldynamics:cover:0, 覆盖板：丛林木
thermaldynamics:cover:0, 覆盖板：橡树树叶
thermaldynamics:cover:0, 覆盖板：云杉树叶
thermaldynamics:cover:0, 覆盖板：白桦树叶
thermaldynamics:cover:0, 覆盖板：丛林树叶
thermaldynamics:cover:0, 覆盖板：海绵
thermaldynamics:cover:0, 覆盖板：湿海绵
thermaldynamics:cover:0, 覆盖板：玻璃
thermaldynamics:cover:0, 覆盖板：青金石矿石
